ts,bdaddress,rssi
146.1159210205078,C0:1C:4D:46:84:EB,-96
146.11668825149536,C0:1C:4D:45:9B:83,-89
146.11747288703918,C0:1C:4D:46:0B:63,-90
146.14298129081726,C0:1C:4D:44:0F:6C,-89
146.14650583267212,C0:1C:4D:47:CF:0A,-96
146.18905210494995,C0:1C:4D:47:17:D0,-96
146.20401620864868,C0:1C:4D:44:7F:46,-93
146.2057797908783,C0:1C:4D:44:D1:F4,-92
146.20727968215942,C0:1C:4D:45:95:98,-83
146.20876359939575,C0:1C:4D:44:57:25,-99
146.22588348388672,C0:1C:4D:45:9B:83,-89
146.22725319862366,C0:1C:4D:46:0B:63,-94
146.2399458885193,C0:1C:4D:47:B7:9E,-84
146.24160242080688,C0:1C:4D:45:EA:E6,-96
146.2432930469513,C0:1C:4D:44:0F:6C,-91
146.25118803977966,C0:1C:4D:47:CF:0A,-100
146.2947120666504,C0:1C:4D:46:8E:2E,-92
146.31780862808228,C0:1C:4D:44:D1:F4,-97
146.31970977783203,C0:1C:4D:46:C1:DB,-97
146.32163190841675,C0:1C:4D:45:55:02,-100
146.33195185661316,C0:1C:4D:45:9B:83,-102
146.33305144309998,C0:1C:4D:46:0B:63,-92
146.33897376060486,C0:1C:4D:46:13:41,-98
146.34419226646423,C0:1C:4D:44:0F:6C,-87
146.34629201889038,C0:1C:4D:47:B7:9E,-85
146.34762024879456,C0:1C:4D:45:EA:E6,-94
146.35442543029785,C0:1C:4D:47:CF:0A,-100
146.37026929855347,C0:1C:4D:44:1A:A6,-100
146.39735221862793,C0:1C:4D:46:8E:2E,-91
146.4133744239807,C0:1C:4D:46:EE:85,-100
146.41453790664673,C0:1C:4D:44:D1:F4,-96
146.41553926467896,C0:1C:4D:46:C1:DB,-97
146.43618512153625,C0:1C:4D:46:0B:63,-95
146.44166231155396,C0:1C:4D:45:9B:83,-84
146.45280957221985,C0:1C:4D:44:0F:6C,-98
146.45494842529297,C0:1C:4D:45:EA:E6,-94
146.45665216445923,C0:1C:4D:47:B7:9E,-86
146.46412706375122,C0:1C:4D:47:CF:0A,-99
146.48178720474243,C0:1C:4D:44:1A:A6,-95
146.50700855255127,C0:1C:4D:46:8E:2E,-82
146.5257875919342,C0:1C:4D:45:95:98,-88
146.5405774116516,C0:1C:4D:46:0B:63,-103
146.54321360588074,C0:1C:4D:45:9B:83,-85
146.55643105506897,C0:1C:4D:44:0F:6C,-97
146.55921721458435,C0:1C:4D:47:B7:9E,-94
146.56180620193481,C0:1C:4D:46:13:41,-93
146.58200359344482,C0:1C:4D:45:04:52,-90
146.61491513252258,C0:1C:4D:46:8E:2E,-82
146.61684012413025,C0:1C:4D:44:7F:46,-93
146.64184880256653,C0:1C:4D:45:95:98,-84
146.64382648468018,C0:1C:4D:45:55:02,-92
146.66328382492065,C0:1C:4D:47:CF:0A,-95
146.68212628364563,C0:1C:4D:44:6F:F0,-96
146.6840751171112,C0:1C:4D:44:1A:A6,-101
146.7140212059021,C0:1C:4D:46:8E:2E,-84
146.72692823410034,C0:1C:4D:46:EE:85,-94
146.7505373954773,C0:1C:4D:46:0B:63,-97
146.76028513908386,C0:1C:4D:44:0F:6C,-94
146.76252126693726,C0:1C:4D:46:13:41,-93
146.76820945739746,C0:1C:4D:47:CF:0A,-96
146.78537368774414,C0:1C:4D:45:04:52,-87
146.81737422943115,C0:1C:4D:46:8E:2E,-77
146.8199601173401,C0:1C:4D:47:17:D0,-96
146.8259072303772,C0:1C:4D:44:7F:46,-92
146.8277304172516,C0:1C:4D:46:EE:85,-96
146.83347034454346,C0:1C:4D:44:57:25,-95
146.83530044555664,C0:1C:4D:45:55:02,-97
146.85960936546326,C0:1C:4D:46:0B:63,-97
146.8809814453125,C0:1C:4D:47:B7:9E,-86
146.8829665184021,C0:1C:4D:47:CF:0A,-100
146.90872931480408,C0:1C:4D:45:04:52,-96
146.91041135787964,C0:1C:4D:44:1A:A6,-96
146.91456055641174,C0:1C:4D:44:EA:96,-97
146.92126083374023,C0:1C:4D:46:8E:2E,-79
146.93090534210205,C0:1C:4D:46:EE:85,-91
146.94220495224,C0:1C:4D:45:55:02,-94
146.96362400054932,C0:1C:4D:46:0B:63,-98
146.9672966003418,C0:1C:4D:44:0F:6C,-93
146.96966195106506,C0:1C:4D:45:9B:83,-80
146.97453618049622,C0:1C:4D:47:B7:9E,-88
146.98039436340332,C0:1C:4D:45:EA:E6,-94
146.98272466659546,C0:1C:4D:47:CF:0A,-96
146.99777245521545,C0:1C:4D:45:04:52,-89
147.02555918693542,C0:1C:4D:46:8E:2E,-78
147.0398325920105,C0:1C:4D:45:95:98,-89
147.04094052314758,C0:1C:4D:44:7F:46,-91
147.04186511039734,C0:1C:4D:44:D1:F4,-97
147.0743625164032,C0:1C:4D:44:0F:6C,-94
147.0885169506073,C0:1C:4D:45:9B:83,-85
147.09075284004211,C0:1C:4D:47:CF:0A,-96
147.1064693927765,C0:1C:4D:45:04:52,-91
147.13302326202393,C0:1C:4D:44:EA:96,-95
147.13412284851074,C0:1C:4D:46:8E:2E,-79
147.13495016098022,C0:1C:4D:47:17:D0,-99
147.13957619667053,C0:1C:4D:45:95:98,-83
147.14324021339417,C0:1C:4D:46:28:F2,-100
147.1445655822754,C0:1C:4D:44:7F:46,-90
147.14956068992615,C0:1C:4D:44:D1:F4,-96
147.15066075325012,C0:1C:4D:45:55:02,-92
147.1648554801941,C0:1C:4D:46:84:EB,-97
147.19197535514832,C0:1C:4D:47:B7:9E,-90
147.19445490837097,C0:1C:4D:46:13:41,-98
147.196457862854,C0:1C:4D:45:EA:E6,-98
147.2187750339508,C0:1C:4D:44:1A:A6,-92
147.22724676132202,C0:1C:4D:47:67:94,-98
147.2361352443695,C0:1C:4D:44:EA:96,-101
147.23891425132751,C0:1C:4D:46:8E:2E,-78
147.2424807548523,C0:1C:4D:45:95:98,-85
147.2445147037506,C0:1C:4D:46:EE:85,-97
147.25397872924805,C0:1C:4D:45:55:02,-91
147.25577688217163,C0:1C:4D:44:7F:46,-91
147.2575967311859,C0:1C:4D:46:C1:DB,-95
147.26700973510742,C0:1C:4D:46:84:EB,-97
147.2972550392151,C0:1C:4D:44:0F:6C,-100
147.29916262626648,C0:1C:4D:46:13:41,-98
147.3010425567627,C0:1C:4D:47:B7:9E,-96
147.32360649108887,C0:1C:4D:44:1A:A6,-97
147.34827136993408,C0:1C:4D:45:95:98,-84
147.35045742988586,C0:1C:4D:46:EE:85,-98
147.3605387210846,C0:1C:4D:44:D1:F4,-95
147.3626127243042,C0:1C:4D:45:55:02,-98
147.38253593444824,C0:1C:4D:46:0B:63,-98
147.38454413414001,C0:1C:4D:44:0F:6C,-100
147.40406918525696,C0:1C:4D:45:9B:83,-80
147.43070006370544,C0:1C:4D:45:04:52,-92
147.45447421073914,C0:1C:4D:46:8E:2E,-81
147.49516415596008,C0:1C:4D:44:0F:6C,-87
147.49867796897888,C0:1C:4D:45:9B:83,-82
147.53491616249084,C0:1C:4D:45:04:52,-90
147.5636866092682,C0:1C:4D:46:8E:2E,-79
147.5776641368866,C0:1C:4D:44:7F:46,-82
147.61593389511108,C0:1C:4D:46:13:41,-100
147.61807584762573,C0:1C:4D:47:B7:9E,-95
147.64639902114868,C0:1C:4D:47:67:94,-98
147.65893626213074,C0:1C:4D:45:95:98,-95
147.6673080921173,C0:1C:4D:46:8E:2E,-75
147.6773316860199,C0:1C:4D:44:7F:46,-83
147.68229126930237,C0:1C:4D:46:C1:DB,-94
147.69881439208984,C0:1C:4D:46:0B:63,-89
147.71281003952026,C0:1C:4D:45:9B:83,-81
147.71454191207886,C0:1C:4D:44:0F:6C,-96
147.71598625183105,C0:1C:4D:47:B7:9E,-86
147.72004413604736,C0:1C:4D:45:EA:E6,-97
147.72293090820312,C0:1C:4D:46:13:41,-93
147.74754405021667,C0:1C:4D:45:04:52,-85
147.75082397460938,C0:1C:4D:47:67:94,-98
147.75941348075867,C0:1C:4D:45:95:98,-91
147.766352891922,C0:1C:4D:44:EA:96,-93
147.77375411987305,C0:1C:4D:46:8E:2E,-91
147.77532029151917,C0:1C:4D:44:D1:F4,-90
147.78173995018005,C0:1C:4D:44:7F:46,-88
147.81529188156128,C0:1C:4D:45:9B:83,-83
147.8218173980713,C0:1C:4D:47:B7:9E,-86
147.86760830879211,C0:1C:4D:45:04:52,-80
147.8788788318634,C0:1C:4D:45:95:98,-91
147.8797574043274,C0:1C:4D:44:EA:96,-95
147.88061571121216,C0:1C:4D:46:8E:2E,-78
147.88526439666748,C0:1C:4D:44:7F:46,-87
147.89765524864197,C0:1C:4D:46:C1:DB,-91
147.89895391464233,C0:1C:4D:46:0B:63,-97
147.91546726226807,C0:1C:4D:45:9B:83,-79
147.95323252677917,C0:1C:4D:45:04:52,-83
147.99157762527466,C0:1C:4D:46:8E:2E,-81
148.02241611480713,C0:1C:4D:45:9B:83,-86
148.02728867530823,C0:1C:4D:47:CF:0A,-100
148.02925896644592,C0:1C:4D:47:B7:9E,-88
148.03097891807556,C0:1C:4D:44:0F:6C,-90
148.0586130619049,C0:1C:4D:46:13:41,-96
148.0693221092224,C0:1C:4D:45:04:52,-90
148.07059979438782,C0:1C:4D:44:6F:F0,-100
148.0774245262146,C0:1C:4D:45:95:98,-90
148.08085799217224,C0:1C:4D:46:EE:85,-92
148.09022688865662,C0:1C:4D:44:D1:F4,-96
148.105610370636,C0:1C:4D:44:7F:46,-89
148.10683393478394,C0:1C:4D:46:8E:2E,-75
148.11943674087524,C0:1C:4D:45:9B:83,-93
148.129732131958,C0:1C:4D:47:B7:9E,-94
148.14661741256714,C0:1C:4D:46:13:41,-96
148.15330410003662,C0:1C:4D:45:04:52,-87
148.17931962013245,C0:1C:4D:45:95:98,-87
148.18982815742493,C0:1C:4D:46:EE:85,-93
148.19577813148499,C0:1C:4D:44:D1:F4,-94
148.22210049629211,C0:1C:4D:46:8E:2E,-79
148.2240219116211,C0:1C:4D:46:0B:63,-94
148.22616696357727,C0:1C:4D:46:C1:DB,-92
148.23936200141907,C0:1C:4D:44:0F:6C,-89
148.25161981582642,C0:1C:4D:46:13:41,-96
148.2776448726654,C0:1C:4D:45:95:98,-97
148.3025257587433,C0:1C:4D:44:D1:F4,-90
148.31463503837585,C0:1C:4D:46:8E:2E,-80
148.33746099472046,C0:1C:4D:46:0B:63,-86
148.3396954536438,C0:1C:4D:47:B7:9E,-94
148.3420307636261,C0:1C:4D:44:0F:6C,-92
148.36794590950012,C0:1C:4D:46:13:41,-97
148.3718159198761,C0:1C:4D:44:1A:A6,-98
148.4118092060089,C0:1C:4D:44:7F:46,-93
148.41733026504517,C0:1C:4D:46:8E:2E,-78
148.4267578125,C0:1C:4D:46:0B:63,-90
148.44194531440735,C0:1C:4D:47:B7:9E,-92
148.44926047325134,C0:1C:4D:44:0F:6C,-93
148.46008372306824,C0:1C:4D:46:13:41,-87
148.48826956748962,C0:1C:4D:45:95:98,-84
148.50056171417236,C0:1C:4D:44:57:25,-100
148.51846718788147,C0:1C:4D:44:7F:46,-89
148.52852272987366,C0:1C:4D:46:84:EB,-92
148.53543972969055,C0:1C:4D:46:0B:63,-90
148.54286456108093,C0:1C:4D:47:B7:9E,-96
148.57996463775635,C0:1C:4D:47:67:94,-96
148.58539938926697,C0:1C:4D:45:95:98,-91
148.62811160087585,C0:1C:4D:44:7F:46,-91
148.63120484352112,C0:1C:4D:46:8E:2E,-80
148.69093775749207,C0:1C:4D:45:95:98,-92
148.71573877334595,C0:1C:4D:46:EE:85,-97
148.72406697273254,C0:1C:4D:44:D1:F4,-88
148.72952604293823,C0:1C:4D:44:7F:46,-90
148.73133397102356,C0:1C:4D:46:8E:2E,-76
148.73757147789001,C0:1C:4D:46:84:EB,-93
148.77192401885986,C0:1C:4D:46:0B:63,-93
148.7749059200287,C0:1C:4D:47:B7:9E,-92
148.77626180648804,C0:1C:4D:46:13:41,-83
148.78129148483276,C0:1C:4D:45:04:52,-83
148.822279214859,C0:1C:4D:46:EE:85,-97
148.83496737480164,C0:1C:4D:44:7F:46,-96
148.83820462226868,C0:1C:4D:46:8E:2E,-75
148.854501247406,C0:1C:4D:47:B7:9E,-94
148.87663292884827,C0:1C:4D:44:0F:6C,-98
148.87859725952148,C0:1C:4D:46:13:41,-97
148.8867311477661,C0:1C:4D:44:1A:A6,-99
148.88847756385803,C0:1C:4D:45:04:52,-86
148.93202018737793,C0:1C:4D:44:EA:96,-100
148.93487191200256,C0:1C:4D:44:57:25,-98
148.94404911994934,C0:1C:4D:44:7F:46,-87
148.9598548412323,C0:1C:4D:46:C1:DB,-90
148.96671962738037,C0:1C:4D:46:0B:63,-89
148.96869802474976,C0:1C:4D:47:B7:9E,-93
148.97107100486755,C0:1C:4D:45:9B:83,-79
148.97607922554016,C0:1C:4D:44:0F:6C,-89
148.97759795188904,C0:1C:4D:46:13:41,-93
149.006281375885,C0:1C:4D:45:95:98,-87
149.04164671897888,C0:1C:4D:44:7F:46,-87
149.04352378845215,C0:1C:4D:44:D1:F4,-96
149.0462040901184,C0:1C:4D:46:84:EB,-96
149.04770421981812,C0:1C:4D:46:8E:2E,-77
149.05400586128235,C0:1C:4D:45:55:02,-93
149.05858254432678,C0:1C:4D:46:C1:DB,-91
149.06353402137756,C0:1C:4D:47:B7:9E,-86
149.07423400878906,C0:1C:4D:45:9B:83,-85
149.10157299041748,C0:1C:4D:45:04:52,-87
149.1039102077484,C0:1C:4D:45:95:98,-85
149.12713527679443,C0:1C:4D:47:17:D0,-94
149.15354442596436,C0:1C:4D:44:7F:46,-94
149.15558075904846,C0:1C:4D:44:D1:F4,-90
149.16114449501038,C0:1C:4D:46:8E:2E,-82
149.1906156539917,C0:1C:4D:45:9B:83,-84
149.1923325061798,C0:1C:4D:44:0F:6C,-100
149.19443130493164,C0:1C:4D:44:1A:A6,-92
149.1953592300415,C0:1C:4D:45:EA:E6,-92
149.23800206184387,C0:1C:4D:47:17:D0,-96
149.2399959564209,C0:1C:4D:46:EE:85,-94
149.2567493915558,C0:1C:4D:44:7F:46,-84
149.25911712646484,C0:1C:4D:46:8E:2E,-86
149.27373147010803,C0:1C:4D:47:B7:9E,-83
149.28189897537231,C0:1C:4D:45:9B:83,-85
149.30199575424194,C0:1C:4D:44:0F:6C,-97
149.30389165878296,C0:1C:4D:44:1A:A6,-96
149.31628346443176,C0:1C:4D:45:95:98,-92
149.3425452709198,C0:1C:4D:47:17:D0,-94
149.3553647994995,C0:1C:4D:46:84:EB,-98
149.35741424560547,C0:1C:4D:44:7F:46,-82
149.35987162590027,C0:1C:4D:44:D1:F4,-94
149.3718032836914,C0:1C:4D:46:0B:63,-90
149.37358236312866,C0:1C:4D:47:CF:0A,-99
149.37512159347534,C0:1C:4D:46:C1:DB,-98
149.3988049030304,C0:1C:4D:45:9B:83,-82
149.40079188346863,C0:1C:4D:44:0F:6C,-90
149.40358972549438,C0:1C:4D:44:1A:A6,-90
149.40567135810852,C0:1C:4D:45:EA:E6,-90
149.41186928749084,C0:1C:4D:45:04:52,-86
149.453706741333,C0:1C:4D:46:EE:85,-93
149.47391486167908,C0:1C:4D:44:7F:46,-86
149.475816488266,C0:1C:4D:44:D1:F4,-95
149.47764015197754,C0:1C:4D:46:8E:2E,-78
149.48782062530518,C0:1C:4D:45:9B:83,-77
149.50134539604187,C0:1C:4D:44:0F:6C,-90
149.50324034690857,C0:1C:4D:46:13:41,-95
149.52034282684326,C0:1C:4D:45:04:52,-90
149.5240123271942,C0:1C:4D:45:95:98,-90
149.56372332572937,C0:1C:4D:46:EE:85,-93
149.5665843486786,C0:1C:4D:47:17:D0,-92
149.57032132148743,C0:1C:4D:44:D1:F4,-98
149.5745222568512,C0:1C:4D:46:8E:2E,-77
149.58241772651672,C0:1C:4D:46:0B:63,-96
149.584157705307,C0:1C:4D:47:CF:0A,-91
149.60599851608276,C0:1C:4D:45:9B:83,-81
149.60791969299316,C0:1C:4D:47:B7:9E,-86
149.61106872558594,C0:1C:4D:46:13:41,-96
149.6232979297638,C0:1C:4D:45:EA:E6,-90
149.6266152858734,C0:1C:4D:45:04:52,-88
149.62841033935547,C0:1C:4D:45:95:98,-95
149.65768837928772,C0:1C:4D:46:EE:85,-93
149.65961241722107,C0:1C:4D:47:17:D0,-90
149.67624950408936,C0:1C:4D:45:B4:64,-100
149.6781780719757,C0:1C:4D:44:7F:46,-86
149.68450117111206,C0:1C:4D:45:55:02,-95
149.6877543926239,C0:1C:4D:46:0B:63,-97
149.71092319488525,C0:1C:4D:45:9B:83,-87
149.71246147155762,C0:1C:4D:47:B7:9E,-81
149.71636414527893,C0:1C:4D:46:13:41,-94
149.71823930740356,C0:1C:4D:44:1A:A6,-94
149.71963620185852,C0:1C:4D:44:6F:F0,-96
149.73125195503235,C0:1C:4D:45:04:52,-91
149.786030292511,C0:1C:4D:46:8E:2E,-73
149.7869737148285,C0:1C:4D:46:0B:63,-91
149.79810619354248,C0:1C:4D:45:9B:83,-77
149.80927276611328,C0:1C:4D:44:0F:6C,-89
149.8286747932434,C0:1C:4D:45:EA:E6,-93
149.83825874328613,C0:1C:4D:45:95:98,-87
149.86964464187622,C0:1C:4D:46:EE:85,-94
149.87126660346985,C0:1C:4D:47:17:D0,-90
149.87224960327148,C0:1C:4D:44:57:25,-96
149.87976121902466,C0:1C:4D:44:7F:46,-77
149.88074731826782,C0:1C:4D:46:8E:2E,-67
149.8873953819275,C0:1C:4D:45:B4:64,-98
149.89052057266235,C0:1C:4D:46:0B:63,-91
149.90599513053894,C0:1C:4D:45:9B:83,-94
149.90795159339905,C0:1C:4D:47:B7:9E,-90
149.9124755859375,C0:1C:4D:44:0F:6C,-88
149.92024874687195,C0:1C:4D:46:13:41,-98
149.92221522331238,C0:1C:4D:44:1A:A6,-96
149.9239342212677,C0:1C:4D:44:6F:F0,-96
149.9572525024414,C0:1C:4D:45:04:52,-89
149.9591841697693,C0:1C:4D:45:95:98,-88
149.97107028961182,C0:1C:4D:46:EE:85,-95
149.97554636001587,C0:1C:4D:47:17:D0,-93
149.98079180717468,C0:1C:4D:44:EA:96,-92
149.99889206886292,C0:1C:4D:46:0B:63,-95
150.00630116462708,C0:1C:4D:47:CF:0A,-98
150.00828981399536,C0:1C:4D:45:9B:83,-82
150.01014637947083,C0:1C:4D:47:B7:9E,-92
150.06054496765137,C0:1C:4D:45:04:52,-95
150.08052349090576,C0:1C:4D:44:EA:96,-96
150.10223698616028,C0:1C:4D:44:7F:46,-85
150.10562992095947,C0:1C:4D:44:D1:F4,-99
150.11063194274902,C0:1C:4D:46:0B:63,-90
150.1166787147522,C0:1C:4D:46:C1:DB,-96
150.11810755729675,C0:1C:4D:47:B7:9E,-88
150.19554543495178,C0:1C:4D:46:8E:2E,-80
150.20189213752747,C0:1C:4D:44:7F:46,-85
150.20377039909363,C0:1C:4D:45:55:02,-92
150.2139298915863,C0:1C:4D:45:9B:83,-81
150.24875593185425,C0:1C:4D:45:EA:E6,-92
150.25628066062927,C0:1C:4D:45:95:98,-84
150.2758071422577,C0:1C:4D:45:04:52,-84
150.29019284248352,C0:1C:4D:46:EE:85,-92
150.29712581634521,C0:1C:4D:46:8E:2E,-83
150.30767226219177,C0:1C:4D:44:7F:46,-81
150.31601691246033,C0:1C:4D:45:9B:83,-85
150.31769371032715,C0:1C:4D:47:CF:0A,-98
150.33996653556824,C0:1C:4D:44:0F:6C,-90
150.35304737091064,C0:1C:4D:45:EA:E6,-93
150.36855101585388,C0:1C:4D:45:95:98,-80
150.3705348968506,C0:1C:4D:45:04:52,-83
150.41471600532532,C0:1C:4D:46:8E:2E,-79
150.4156515598297,C0:1C:4D:44:57:25,-99
150.4163875579834,C0:1C:4D:44:7F:46,-88
150.42240023612976,C0:1C:4D:45:9B:83,-88
150.4742307662964,C0:1C:4D:45:95:98,-91
150.50417804718018,C0:1C:4D:46:8E:2E,-76
150.51817297935486,C0:1C:4D:44:7F:46,-83
150.52244186401367,C0:1C:4D:45:55:02,-94
150.524400472641,C0:1C:4D:46:0B:63,-92
150.52706837654114,C0:1C:4D:45:9B:83,-82
150.55052709579468,C0:1C:4D:44:1A:A6,-95
150.56123852729797,C0:1C:4D:45:EA:E6,-97
150.58713030815125,C0:1C:4D:45:04:52,-93
150.61495327949524,C0:1C:4D:46:8E:2E,-78
150.6168568134308,C0:1C:4D:44:57:25,-100
150.62526416778564,C0:1C:4D:44:7F:46,-81
150.62809038162231,C0:1C:4D:45:9B:83,-82
150.64576411247253,C0:1C:4D:46:13:41,-96
150.6500051021576,C0:1C:4D:44:6F:F0,-100
150.65183067321777,C0:1C:4D:44:0F:6C,-98
150.68072986602783,C0:1C:4D:45:95:98,-89
150.70791482925415,C0:1C:4D:45:04:52,-92
150.71051716804504,C0:1C:4D:46:EE:85,-95
150.7117269039154,C0:1C:4D:44:EA:96,-100
150.71453666687012,C0:1C:4D:46:8E:2E,-80
150.72458863258362,C0:1C:4D:44:7F:46,-95
150.7281448841095,C0:1C:4D:46:0B:63,-93
150.7304723262787,C0:1C:4D:47:CF:0A,-93
150.73296236991882,C0:1C:4D:45:9B:83,-95
150.75440454483032,C0:1C:4D:47:B7:9E,-94
150.75632500648499,C0:1C:4D:44:0F:6C,-89
150.7862410545349,C0:1C:4D:45:EA:E6,-94
150.7881622314453,C0:1C:4D:45:95:98,-89
150.79879021644592,C0:1C:4D:45:04:52,-97
150.80572962760925,C0:1C:4D:46:EE:85,-95
150.835027217865,C0:1C:4D:46:8E:2E,-80
150.84715223312378,C0:1C:4D:45:55:02,-97
150.848397731781,C0:1C:4D:45:9B:83,-81
150.8578794002533,C0:1C:4D:46:C1:DB,-96
150.8592369556427,C0:1C:4D:47:B7:9E,-95
150.86041855812073,C0:1C:4D:44:0F:6C,-88
150.86299180984497,C0:1C:4D:44:6F:F0,-97
150.87963843345642,C0:1C:4D:45:EA:E6,-91
150.90305042266846,C0:1C:4D:45:04:52,-97
150.9109389781952,C0:1C:4D:46:EE:85,-99
150.92589282989502,C0:1C:4D:46:8E:2E,-87
150.9322214126587,C0:1C:4D:44:7F:46,-86
150.9533531665802,C0:1C:4D:45:55:02,-98
150.9552755355835,C0:1C:4D:45:9B:83,-86
150.95841693878174,C0:1C:4D:44:D1:F4,-102
150.96756315231323,C0:1C:4D:46:C1:DB,-99
150.96915483474731,C0:1C:4D:44:0F:6C,-100
150.97055578231812,C0:1C:4D:44:1A:A6,-100
150.99633836746216,C0:1C:4D:45:95:98,-85
151.03588104248047,C0:1C:4D:46:EE:85,-92
151.04185509681702,C0:1C:4D:44:7F:46,-83
151.0486798286438,C0:1C:4D:45:55:02,-97
151.05119490623474,C0:1C:4D:45:9B:83,-97
151.05240845680237,C0:1C:4D:44:D1:F4,-101
151.072345495224,C0:1C:4D:47:B7:9E,-97
151.0741937160492,C0:1C:4D:44:1A:A6,-97
151.07674026489258,C0:1C:4D:44:6F:F0,-92
151.10057592391968,C0:1C:4D:45:EA:E6,-96
151.10162234306335,C0:1C:4D:45:95:98,-84
151.11877131462097,C0:1C:4D:46:EE:85,-98
151.1464970111847,C0:1C:4D:46:0B:63,-95
151.14767980575562,C0:1C:4D:46:8E:2E,-90
151.15275144577026,C0:1C:4D:47:CF:0A,-100
151.15424871444702,C0:1C:4D:45:55:02,-100
151.17045211791992,C0:1C:4D:46:13:41,-102
151.17660331726074,C0:1C:4D:47:B7:9E,-90
151.18469834327698,C0:1C:4D:44:6F:F0,-93
151.21974515914917,C0:1C:4D:45:95:98,-81
151.221675157547,C0:1C:4D:45:04:52,-91
151.22861123085022,C0:1C:4D:47:17:D0,-96
151.2407681941986,C0:1C:4D:46:0B:63,-96
151.24240612983704,C0:1C:4D:44:7F:46,-93
151.25783729553223,C0:1C:4D:47:CF:0A,-93
151.26404666900635,C0:1C:4D:45:9B:83,-85
151.26593232154846,C0:1C:4D:44:D1:F4,-100
151.27891874313354,C0:1C:4D:44:0F:6C,-90
151.28059601783752,C0:1C:4D:47:B7:9E,-89
151.28976821899414,C0:1C:4D:44:6F:F0,-101
151.30050373077393,C0:1C:4D:45:EA:E6,-93
151.31586146354675,C0:1C:4D:45:95:98,-83
151.33226418495178,C0:1C:4D:47:17:D0,-97
151.33384370803833,C0:1C:4D:46:EE:85,-95
151.34323024749756,C0:1C:4D:46:0B:63,-93
151.35115313529968,C0:1C:4D:44:7F:46,-86
151.3687744140625,C0:1C:4D:44:57:25,-96
151.37096786499023,C0:1C:4D:45:55:02,-94
151.37265491485596,C0:1C:4D:45:9B:83,-80
151.38437294960022,C0:1C:4D:44:1A:A6,-96
151.38712430000305,C0:1C:4D:44:0F:6C,-89
151.41547417640686,C0:1C:4D:45:EA:E6,-97
151.41643285751343,C0:1C:4D:45:95:98,-83
151.42275977134705,C0:1C:4D:45:04:52,-92
151.44615578651428,C0:1C:4D:46:0B:63,-96
151.4516839981079,C0:1C:4D:44:EA:96,-95
151.45873761177063,C0:1C:4D:44:7F:46,-90
151.4619107246399,C0:1C:4D:47:CF:0A,-87
151.4638512134552,C0:1C:4D:46:8E:2E,-76
151.47998094558716,C0:1C:4D:45:9B:83,-85
151.4819359779358,C0:1C:4D:44:D1:F4,-102
151.50141215324402,C0:1C:4D:47:B7:9E,-98
151.50376653671265,C0:1C:4D:46:13:41,-100
151.50569534301758,C0:1C:4D:44:6F:F0,-94
151.54076266288757,C0:1C:4D:47:17:D0,-97
151.54356622695923,C0:1C:4D:46:EE:85,-93
151.54953265190125,C0:1C:4D:46:0B:63,-90
151.56101942062378,C0:1C:4D:44:7F:46,-91
151.56280064582825,C0:1C:4D:47:CF:0A,-91
151.57042026519775,C0:1C:4D:45:55:02,-94
151.5823073387146,C0:1C:4D:45:9B:83,-83
151.59322333335876,C0:1C:4D:47:B7:9E,-95
151.5950846672058,C0:1C:4D:44:1A:A6,-96
151.59655904769897,C0:1C:4D:46:13:41,-100
151.6012260913849,C0:1C:4D:44:0F:6C,-89
151.61094093322754,C0:1C:4D:45:EA:E6,-94
151.67331504821777,C0:1C:4D:47:CF:0A,-92
151.675213098526,C0:1C:4D:46:28:F2,-100
151.6768183708191,C0:1C:4D:46:8E:2E,-81
151.69221663475037,C0:1C:4D:44:D1:F4,-103
151.69714617729187,C0:1C:4D:47:B7:9E,-93
151.69923448562622,C0:1C:4D:46:C1:DB,-97
151.70542979240417,C0:1C:4D:44:1A:A6,-97
151.73811864852905,C0:1C:4D:45:95:98,-86
151.7557716369629,C0:1C:4D:46:EE:85,-93
151.79110527038574,C0:1C:4D:45:9B:83,-89
151.8114140033722,C0:1C:4D:44:1A:A6,-100
151.8133864402771,C0:1C:4D:44:6F:F0,-97
151.82168745994568,C0:1C:4D:45:EA:E6,-90
151.83839058876038,C0:1C:4D:45:04:52,-100
151.87104272842407,C0:1C:4D:44:EA:96,-92
151.87737321853638,C0:1C:4D:44:57:25,-98
151.90304327011108,C0:1C:4D:44:D1:F4,-97
151.90665888786316,C0:1C:4D:47:B7:9E,-91
151.91641926765442,C0:1C:4D:44:0F:6C,-92
151.92452144622803,C0:1C:4D:45:EA:E6,-94
151.9510531425476,C0:1C:4D:45:04:52,-102
151.95350885391235,C0:1C:4D:45:95:98,-71
151.98361325263977,C0:1C:4D:47:CF:0A,-89
151.98597812652588,C0:1C:4D:45:55:02,-91
151.9893834590912,C0:1C:4D:45:B4:64,-97
152.01419067382812,C0:1C:4D:47:B7:9E,-91
152.01948738098145,C0:1C:4D:44:1A:A6,-100
152.0213713645935,C0:1C:4D:44:6F:F0,-96
152.02534008026123,C0:1C:4D:44:0F:6C,-90
152.03151273727417,C0:1C:4D:45:EA:E6,-96
152.05634760856628,C0:1C:4D:45:95:98,-74
152.05829334259033,C0:1C:4D:45:04:52,-92
152.0867714881897,C0:1C:4D:44:57:25,-96
152.0886161327362,C0:1C:4D:46:8E:2E,-82
